\newcommand{\cameraPoseDataB}{
(0, -0.319)
(1, -0.319)
(2, -0.318)
(3, -0.317)
(4, -0.315)
(5, -0.315)
(6, -0.312)
(7, -0.312)
(8, -0.309)
(9, -0.308)
(10, -0.308)
(11, -0.308)
(12, -0.308)
(13, -0.308)
(14, -0.308)
(15, -0.308)
(16, -0.308)
(17, -0.308)
(18, -0.308)
(19, -0.308)
(20, -0.308)
(21, -0.308)
(22, -0.307)
(23, -0.307)
(24, -0.305)
(25, -0.304)
(26, -0.302)
(27, -0.301)
(28, -0.298)
(29, -0.296)
(30, -0.297)
(31, -0.296)
(32, -0.297)
(33, -0.296)
(34, -0.297)
(35, -0.296)
(36, -0.297)
(37, -0.296)
(38, -0.297)
(39, -0.297)
(40, -0.297)
(41, -0.296)
(42, -0.295)
(43, -0.295)
(44, -0.293)
(45, -0.293)
(46, -0.291)
(47, -0.290)
(48, -0.288)
(49, -0.287)
}
